3.550000000000000266e+00,3.369550210345284569e-01,1.348934994152683198e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.600000000000000089e+00,3.374138238408906920e-01,1.361004465284592901e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.650000000000000355e+00,3.378716118548819591e-01,1.373033495737170928e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.700000000000000178e+00,3.383283726505646460e-01,1.385021593872402534e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.750000000000000000e+00,3.387840938308593342e-01,1.396968269695199605e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.800000000000000266e+00,3.392387630279147803e-01,1.408873034874019714e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.850000000000000089e+00,3.396923679034783428e-01,1.420735402761412747e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.900000000000000355e+00,3.401448961492644640e-01,1.432554888414501737e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
3.950000000000000178e+00,3.405963354873229876e-01,1.444331008615387657e-01,2.935285101641017302e+00,-9.975003207838661901e-02,2.264433415721975429e+00,-1.390197186904325310e-01
4.000000000000000000e+00,3.410466736704058088e-01,1.456063281891483707e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.049999999999999822e+00,3.414958984823334709e-01,1.467751228535777441e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.100000000000000533e+00,3.419439977383602614e-01,1.479394370627016009e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.150000000000000355e+00,3.423909592855381989e-01,1.490992232049817012e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.200000000000000178e+00,3.428367710030810200e-01,1.502544338514707756e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.250000000000000000e+00,3.432814208027257785e-01,1.514050217578080115e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.299999999999999822e+00,3.437248966290948338e-01,1.525509398662075466e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.350000000000000533e+00,3.441671864600560071e-01,1.536921413074385234e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.400000000000000355e+00,3.446082783070817945e-01,1.548285794027976503e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.450000000000000178e+00,3.450481602156083016e-01,1.559602076660735748e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.500000000000000000e+00,3.454868202653920140e-01,1.570869798055031241e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.549999999999999822e+00,3.459242465708665115e-01,1.582088497257194137e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
4.600000000000000533e+00,3.463604272814976848e-01,1.593257715296918509e-01,8.688939579848479866e+00,-3.108576926735346913e-01,2.068421905816794304e+00,-3.152675599930832712e-02
